%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       21.0000       1.50563        1.8011        2.0033        1.6425        1.4690         0.000       31.5094     0.4466133     0.0000004     0.0000000     0.0000000     0.0000004     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       21.0000       1.37860        1.8933        2.0075        1.8135        1.7494         0.000       30.8972     0.2882929     0.0370465     0.0000000     0.0000000     0.0370465     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       21.0000       1.30352        1.9388        2.0109        1.8853        1.8558         0.000       30.5112     0.2422509     0.0180781     0.0000000     0.0000000     0.0180781     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       1.25627        1.9615        2.0136        1.9151        1.8902         0.000       30.2586     0.2250389     0.0123358     0.0000000     0.0000000     0.0123358     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       1.22221        1.9760        2.0158        1.9331        1.9106         0.000       30.0768     0.2142877     0.0095276     0.0000000     0.0000000     0.0095276     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       21.0000       1.19563        1.9862        2.0176        1.9455        1.9243         0.001       29.9324     0.2066495     0.0078472     0.0000000     0.0000000     0.0078472     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       21.0000       1.17363        1.9942        2.0192        1.9550        1.9347         0.001       29.8129     0.2006731     0.0066986     0.0000000     0.0000000     0.0066986     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       1.15475        2.0008        2.0206        1.9627        1.9431         0.001       29.7108     0.1957389     0.0058520     0.0000000     0.0000000     0.0058520     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       1.13814        2.0065        2.0218        1.9692        1.9502         0.001       29.6208     0.1915259     0.0051973     0.0000000     0.0000000     0.0051973     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       21.0000       1.12327        2.0114        2.0230        1.9749        1.9563         0.001       29.5399     0.1878429     0.0046733     0.0000000     0.0000000     0.0046733     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       21.0000       1.10979        2.0159        2.0241        1.9799        1.9617         0.001       29.4663     0.1845681     0.0042431     0.0000000     0.0000000     0.0042431     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       21.0000       1.09746        2.0198        2.0250        1.9844        1.9666         0.001       29.3987     0.1816195     0.0038832     0.0000000     0.0000000     0.0038832     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       21.0000       1.08608        2.0235        2.0260        1.9885        1.9709         0.001       29.3361     0.1789383     0.0035773     0.0000000     0.0000000     0.0035773     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       21.0000       1.07553        2.0268        2.0268        1.9923        1.9749         0.001       29.2779     0.1764809     0.0033141     0.0000000     0.0000000     0.0033141     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       21.0000       1.06568        2.0299        2.0277        1.9957        1.9786         0.001       29.2235     0.1742138     0.0030852     0.0000000     0.0000000     0.0030852     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       21.0000       1.05645        2.0328        2.0284        1.9989        1.9820         0.001       29.1723     0.1721106     0.0028842     0.0000000     0.0000000     0.0028842     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       21.0000       1.04776        2.0355        2.0292        2.0019        1.9852         0.001       29.1241     0.1701499     0.0027064     0.0000000     0.0000000     0.0027064     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       21.0000       1.03957        2.0381        2.0299        2.0047        1.9882         0.001       29.0785     0.1683145     0.0025481     0.0000000     0.0000000     0.0025481     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       21.0000       1.03180        2.0405        2.0305        2.0074        1.9910         0.001       29.0352     0.1665900     0.0024061     0.0000000     0.0000000     0.0024061     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       21.0000       1.02443        2.0427        2.0312        2.0099        1.9936         0.001       28.9941     0.1649643     0.0022781     0.0000000     0.0000000     0.0022781     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       21.0000       1.01741        2.0449        2.0318        2.0122        1.9961         0.001       28.9549     0.1634271     0.0021622     0.0000000     0.0000000     0.0021622     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       21.0000       1.01072        2.0469        2.0323        2.0144        1.9984         0.001       28.9174     0.1619699     0.0020568     0.0000000     0.0000000     0.0020568     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          11.            0.       21.0000       1.00432        2.0489        2.0329        2.0166        2.0007         0.001       28.8816     0.1605850     0.0019604     0.0000000     0.0000000     0.0019604     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       21.0000       0.99819        2.0508        2.0335        2.0186        2.0028         0.001       28.8473     0.1592661     0.0018720     0.0000000     0.0000000     0.0018720     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
