%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       22.0000       2.00748        1.8011        2.0033        1.6425        1.4690         0.000       31.5060     0.5954877     0.0000002     0.0000000     0.0000000     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       22.0000       1.73199        1.9268        2.0119        1.8600        1.8109         0.000       30.5465     0.3380266     0.1152193     0.0000000     0.0000000     0.1152193     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       22.0000       1.58232        1.9845        2.0183        1.9423        1.9201         0.000       29.9253     0.2746888     0.0429732     0.0000000     0.0000000     0.0429732     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       22.0000       1.49611        2.0109        2.0229        1.9744        1.9560         0.000       29.5508     0.2502713     0.0261159     0.0000000     0.0000000     0.0261159     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       22.0000       1.43870        2.0263        2.0263        1.9922        1.9753         0.000       29.2987     0.2359999     0.0189584     0.0000000     0.0000000     0.0189584     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       22.0000       1.39612        2.0369        2.0290        2.0041        1.9880         0.000       29.1158     0.2260820     0.0149609     0.0000000     0.0000000     0.0149609     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       22.0000       1.36232        2.0448        2.0311        2.0129        1.9973         0.000       28.9702     0.2185742     0.0123989     0.0000000     0.0000000     0.0123989     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       22.0000       1.33411        2.0512        2.0330        2.0198        2.0045         0.000       28.8484     0.2125103     0.0105937     0.0000000     0.0000000     0.0105937     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       22.0000       1.30979        2.0566        2.0347        2.0255        2.0104         0.000       28.7428     0.2074001     0.0092407     0.0000000     0.0000000     0.0092407     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       22.0000       1.28833        2.0613        2.0362        2.0305        2.0156         0.000       28.6496     0.2029586     0.0081809     0.0000000     0.0000000     0.0081809     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       22.0000       1.26908        2.0655        2.0375        2.0350        2.0202         0.000       28.5662     0.1990187     0.0073253     0.0000000     0.0000000     0.0073253     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       22.0000       1.25164        2.0694        2.0387        2.0390        2.0243         0.000       28.4907     0.1954793     0.0066200     0.0000000     0.0000000     0.0066200     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       22.0000       1.23569        2.0729        2.0399        2.0427        2.0281         0.000       28.4216     0.1922686     0.0060288     0.0000000     0.0000000     0.0060288     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       22.0000       1.22100        2.0761        2.0409        2.0460        2.0316         0.000       28.3578     0.1893325     0.0055265     0.0000000     0.0000000     0.0055265     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       22.0000       1.20740        2.0792        2.0419        2.0492        2.0348         0.000       28.2988     0.1866301     0.0050949     0.0000000     0.0000000     0.0050949     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       22.0000       1.19473        2.0820        2.0428        2.0521        2.0378         0.000       28.2437     0.1841287     0.0047202     0.0000000     0.0000000     0.0047202     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       22.0000       1.18289        2.0846        2.0437        2.0549        2.0406         0.000       28.1922     0.1818024     0.0043921     0.0000000     0.0000000     0.0043921     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       22.0000       1.17177        2.0871        2.0445        2.0574        2.0433         0.000       28.1438     0.1796292     0.0041027     0.0000000     0.0000000     0.0041027     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       22.0000       1.16130        2.0895        2.0453        2.0599        2.0458         0.000       28.0982     0.1775917     0.0038457     0.0000000     0.0000000     0.0038457     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       22.0000       1.15141        2.0917        2.0460        2.0622        2.0481         0.000       28.0551     0.1756749     0.0036161     0.0000000     0.0000000     0.0036161     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       22.0000       1.14204        2.0939        2.0468        2.0644        2.0503         0.000       28.0142     0.1738663     0.0034098     0.0000000     0.0000000     0.0034098     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       22.0000       1.13314        2.0959        2.0474        2.0665        2.0525         0.000       27.9753     0.1721549     0.0032236     0.0000000     0.0000000     0.0032236     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          11.            0.       22.0000       1.12468        2.0978        2.0481        2.0684        2.0545         0.000       27.9383     0.1705318     0.0030547     0.0000000     0.0000000     0.0030547     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       21.0000       1.11660        2.0997        2.0487        2.0703        2.0564         0.000       27.9030     0.1689886     0.0029009     0.0000000     0.0000000     0.0029009     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       20.0000       1.10888        2.1015        2.0493        2.0722        2.0583         0.000       27.8693     0.1675187     0.0027603     0.0000000     0.0000000     0.0027603     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
