%
%
% Run:2017  Table:COMPGRID          SWAN version:41.10A
%
%       Xp            Yp            Depth         Hsig          Tm_10         TPsmoo        Tm01          Tm02          Dir           Dspr          Steepn        Dissip        Ssurf         Sfric         Swcap         Redist        Snl3          Snl4          Genera        Swind    
%       [m]           [m]           [m]           [m]           [sec]         [sec]         [sec]         [sec]         [degr]        [degr]        [ ]           [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]        [m2/s]   
%
           0.            0.       22.0000       2.00748        1.8011        2.0033        1.6425        1.4690         0.000       31.5061     0.5954876     0.0000002     0.0000000     0.0000000     0.0000002     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           0.            0.       22.0000       1.73199        1.9268        2.0119        1.8600        1.8109         0.000       30.5465     0.3380265     0.1152192     0.0000000     0.0000000     0.1152192     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           1.            0.       22.0000       1.58232        1.9845        2.0183        1.9423        1.9201         0.000       29.9254     0.2746888     0.0429732     0.0000000     0.0000000     0.0429732     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       22.0000       1.49611        2.0109        2.0229        1.9744        1.9560         0.000       29.5508     0.2502713     0.0261159     0.0000000     0.0000000     0.0261159     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       22.0000       1.43870        2.0263        2.0263        1.9922        1.9753         0.000       29.2987     0.2359999     0.0189584     0.0000000     0.0000000     0.0189584     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           2.            0.       22.0000       1.39612        2.0369        2.0290        2.0041        1.9880         0.000       29.1159     0.2260820     0.0149609     0.0000000     0.0000000     0.0149609     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           3.            0.       22.0000       1.36232        2.0448        2.0311        2.0129        1.9973         0.000       28.9703     0.2185742     0.0123989     0.0000000     0.0000000     0.0123989     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       22.0000       1.33411        2.0512        2.0330        2.0198        2.0045         0.000       28.8485     0.2125103     0.0105937     0.0000000     0.0000000     0.0105937     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       22.0000       1.30979        2.0566        2.0347        2.0255        2.0104         0.000       28.7429     0.2074002     0.0092407     0.0000000     0.0000000     0.0092407     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           4.            0.       22.0000       1.28833        2.0613        2.0362        2.0305        2.0156         0.000       28.6497     0.2029586     0.0081809     0.0000000     0.0000000     0.0081809     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           5.            0.       22.0000       1.26908        2.0655        2.0375        2.0350        2.0202         0.000       28.5663     0.1990187     0.0073253     0.0000000     0.0000000     0.0073253     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       22.0000       1.25164        2.0694        2.0387        2.0390        2.0243         0.000       28.4908     0.1954793     0.0066200     0.0000000     0.0000000     0.0066200     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       22.0000       1.23569        2.0729        2.0399        2.0427        2.0281         0.000       28.4217     0.1922686     0.0060288     0.0000000     0.0000000     0.0060288     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           6.            0.       22.0000       1.22100        2.0761        2.0409        2.0460        2.0316         0.000       28.3580     0.1893325     0.0055265     0.0000000     0.0000000     0.0055265     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           7.            0.       22.0000       1.20740        2.0792        2.0419        2.0492        2.0348         0.000       28.2989     0.1866301     0.0050949     0.0000000     0.0000000     0.0050949     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       22.0000       1.19473        2.0820        2.0428        2.0521        2.0378         0.000       28.2439     0.1841287     0.0047202     0.0000000     0.0000000     0.0047202     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       22.0000       1.18289        2.0846        2.0437        2.0549        2.0406         0.000       28.1924     0.1818023     0.0043921     0.0000000     0.0000000     0.0043921     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           8.            0.       22.0000       1.17177        2.0871        2.0445        2.0574        2.0433         0.000       28.1440     0.1796292     0.0041028     0.0000000     0.0000000     0.0041028     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
           9.            0.       22.0000       1.16130        2.0895        2.0453        2.0599        2.0458         0.000       28.0984     0.1775917     0.0038457     0.0000000     0.0000000     0.0038457     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       22.0000       1.15141        2.0917        2.0460        2.0622        2.0481         0.000       28.0553     0.1756749     0.0036161     0.0000000     0.0000000     0.0036161     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       22.0000       1.14204        2.0939        2.0468        2.0644        2.0503         0.000       28.0144     0.1738662     0.0034098     0.0000000     0.0000000     0.0034098     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          10.            0.       22.0000       1.13315        2.0959        2.0474        2.0665        2.0525         0.000       27.9756     0.1721549     0.0032236     0.0000000     0.0000000     0.0032236     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          11.            0.       22.0000       1.12468        2.0978        2.0481        2.0684        2.0545         0.000       27.9386     0.1705318     0.0030547     0.0000000     0.0000000     0.0030547     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       22.0000       1.11660        2.0997        2.0487        2.0703        2.0564         0.000       27.9033     0.1689887     0.0029009     0.0000000     0.0000000     0.0029009     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       22.0000       1.10888        2.1015        2.0493        2.0722        2.0583         0.000       27.8696     0.1675187     0.0027603     0.0000000     0.0000000     0.0027603     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          12.            0.       22.0000       1.10149        2.1032        2.0499        2.0739        2.0601         0.000       27.8373     0.1661156     0.0026314     0.0000000     0.0000000     0.0026314     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          13.            0.       22.0000       1.09440        2.1048        2.0505        2.0756        2.0618         0.000       27.8063     0.1647740     0.0025128     0.0000000     0.0000000     0.0025128     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       22.0000       1.08760        2.1064        2.0510        2.0772        2.0634         0.000       27.7765     0.1634893     0.0024033     0.0000000     0.0000000     0.0024033     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       22.0000       1.08106        2.1079        2.0515        2.0788        2.0650         0.000       27.7478     0.1622569     0.0023020     0.0000000     0.0000000     0.0023020     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          14.            0.       22.0000       1.07476        2.1094        2.0520        2.0803        2.0665         0.000       27.7203     0.1610732     0.0022081     0.0000000     0.0000000     0.0022081     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          15.            0.       22.0000       1.06869        2.1109        2.0525        2.0817        2.0680         0.000       27.6937     0.1599348     0.0021207     0.0000000     0.0000000     0.0021207     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       22.0000       1.06283        2.1122        2.0530        2.0831        2.0694         0.000       27.6680     0.1588385     0.0020392     0.0000000     0.0000000     0.0020392     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       22.0000       1.05716        2.1136        2.0535        2.0845        2.0708         0.000       27.6432     0.1577817     0.0019631     0.0000000     0.0000000     0.0019631     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          16.            0.       22.0000       1.05169        2.1149        2.0539        2.0858        2.0721         0.000       27.6192     0.1567616     0.0018919     0.0000000     0.0000000     0.0018919     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          17.            0.       22.0000       1.04639        2.1162        2.0544        2.0871        2.0734         0.000       27.5960     0.1557762     0.0018251     0.0000000     0.0000000     0.0018251     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.       22.0000       1.04125        2.1174        2.0548        2.0884        2.0747         0.000       27.5734     0.1548232     0.0017624     0.0000000     0.0000000     0.0017624     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
          18.            0.       22.0000       1.03627        2.1186        2.0552        2.0896        2.0759         0.000       27.5516     0.1539008     0.0017033     0.0000000     0.0000000     0.0017033     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000 
